id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
30569,img/30569.png,0,thank you ! for everything ! for what ?,train,5718,6667,6497
83905,img/83905.png,0,i wish i could stand by you!,train,5719,1407,1877
15278,img/15278.png,0,no one: white people when you nod at them:,train,3659,1060,7111
30859,img/30859.png,0,parents gets divorced twice as many birthday presents,train,5720,2717,58
58739,img/58739.png,0,i was asked am i my brother's keeper? i replied. fuck with him and find out,train,5721,5817,5656
70459,img/70459.png,0,don't look back in the past contiue to live in the future,train,5722,1746,1347
90618,img/90618.png,1,here's a painting of a handbook for terrorists,train,5723,1408,1348
29635,img/29635.png,0,close friends for life,train,5724,7252,808
42851,img/42851.png,0,"""i'm fine, i'm just tired"" = my depression is setting in but i don't want to bother you with it",train,5725,5372,5218
64128,img/64128.png,0,heeeeaad shoulders wheel and frame wheel and frame,train,1133,377,4402
20543,img/20543.png,1,and then i told that goat fucker suck my star spangled dick,train,5726,6814,6655
85147,img/85147.png,0,when you think it's friday but it's actually tuesday,train,5727,2882,243
63580,img/63580.png,0,great at making martinis terrible at stealing tambourines,train,5216,1334,6211
64520,img/64520.png,0,oh sike,train,5728,6226,640
82793,img/82793.png,0,damn chewbacca ewoks are our friends,train,2568,804,1349
90576,img/90576.png,0,malcolm x military kill,train,5729,4741,4587
61570,img/61570.png,1,you can't hate jews if there's no more jews,train,5730,5680,5532
05761,img/05761.png,0,"don't shoot, i'm from the group why dont you post and comment? i'm shy, but i like stuff",train,5731,5951,5782
84013,img/84013.png,0,dont ask me how i get on that cliff,train,5732,1840,1350
06892,img/06892.png,0,when you're trying to listen to the teacher in your school and the foreign exchange student keeps on crying,train,5733,6422,6252
78062,img/78062.png,0,questioning america's support for fascist israel ... is unacceptable,train,5734,1409,6229
82094,img/82094.png,1,teacher asked what comes after a sentence told her an appeal,train,5735,7147,7017
34216,img/34216.png,0,"yes, ilhan omar is anti-semitic and anti-american but she is on our side",train,3823,1094,5507
27914,img/27914.png,0,"when you're stressed, you eat ice cream, cake, chocolate & sweets, why? because stressed spelled backwards is desserts mind = blown.]",train,5736,7125,6992
98057,img/98057.png,1,back in my day blowin a tranny was car trouble,train,3975,1122,4532
89517,img/89517.png,1,active shooter at a walmart in tx targeting only hispanics. armed white people,train,5737,1410,1351
01643,img/01643.png,1,i'm not a racist my shadow is black,train,2228,705,4556
78915,img/78915.png,0,"if you don't want to talk about it, don't post vague status updates fishing for people to ask you what's wrong",train,5738,7318,7169
08961,img/08961.png,1,what was hitler's favorite race? nazi jews,train,5739,5813,702
20459,img/20459.png,1,deport the goat fornicators #fukislam,train,5740,3638,3506
39482,img/39482.png,0,you're so old this was your first school book,train,5741,2272,2146
71083,img/71083.png,0,i once dumped a cross eyed chick thought she was seeing someone else,train,2324,741,2786
13506,img/13506.png,1,i can't wait to name you some dumb shit nobody can pronounce,train,719,239,740
34795,img/34795.png,1,finally synthetic watermelon,train,5017,1308,357
53624,img/53624.png,0,feeling cute might write in my diary later,train,5742,2049,1928
87519,img/87519.png,1,"""never forget"" -you said.. i am the proof you have forgotten",train,5173,218,1352
40726,img/40726.png,0,"why didn't the ""if you don't like it, you can leave"" people leave when obama was president?",train,5743,3106,2973
70941,img/70941.png,0,one last call for green cards closing time you dont have to go home but you cant stay here,train,5744,1104,2445
08517,img/08517.png,0,when the weekends finally here,train,5745,5831,1258
65739,img/65739.png,0,that look when you wanna cut a bitch but you're a better person than that,train,5746,2806,2682
74326,img/74326.png,0,"i have to stop saying ""how stupid can you be?"" some people are starting to take it as a challenge",train,5747,5089,4931
39854,img/39854.png,0,i married my brother to commit immigration fraud,train,5540,1384,325
25318,img/25318.png,1,is it just me or does justin bieber look like a 35 year old lesbian?,train,5748,3246,3113
26381,img/26381.png,1,"45 goals of communism 26. present homosexuality, degeneracy and promiscuity as ""normal, natural, healthy.""",train,5749,7276,7127
72580,img/72580.png,0,the hardest part to eat in a vegetable,train,5750,1411,5270
36524,img/36524.png,1,"the most racist people are the ones crying""racist"" all the time!",train,3476,1022,1353
61028,img/61028.png,1,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years,train,499,173,1354
74832,img/74832.png,0,if your man dresses like this there no doubt he's cold,train,5751,6114,979
13802,img/13802.png,1,time to make money the old fashioned way by killing christians,train,5752,2758,2634
48091,img/48091.png,1,"islam we're the religion of peace. if you don't believe it, we'll kill you",train,5753,3032,1355
18526,img/18526.png,0,look at my new goat cage,train,5754,1817,1109
26750,img/26750.png,0,on my way to the maury show for the 8th time,train,5755,1412,4849
84527,img/84527.png,1,don't get me started about your tranny problems,train,338,113,753
09176,img/09176.png,0,always be kind to those less fortunate than you,train,5756,101,1356
20356,img/20356.png,0,when each letter is a mental disorder,train,484,164,221
72610,img/72610.png,0,they were right blue really is my color!,train,5757,3421,1070
29056,img/29056.png,0,how do we destroy the patriarchy? it's simple. we eat it,train,392,135,2825
12358,img/12358.png,0,oh no i can't steal anymore,train,5758,1413,4316
04361,img/04361.png,1,islam turning every single country it touches into a shithole for over 1400 years,train,5759,5348,5196
78930,img/78930.png,0,the strength of a father to his daughter,train,5760,7280,304
89067,img/89067.png,1,mohammed?! it's aisha can you stop fucking the donkey for a minute? allah wants to talk to you!,train,5761,6017,5861
74892,img/74892.png,0,largemouth bass largemouthed ass,train,5762,6977,6835
43690,img/43690.png,0,twins going swimming with a friend,train,5763,4586,762
63207,img/63207.png,0,a rare photo of obama's birth,train,5764,7456,7308
06793,img/06793.png,0,"when asked what i did over the weekend i reply, ""why, what did you hear",train,5765,3949,3837
63902,img/63902.png,1,how you look when youre black and you celebrate the 4th of july,train,5302,1345,1327
27150,img/27150.png,0,kick them out of country,train,5766,1414,1357
69418,img/69418.png,0,rise of the planet of the apes (1963),train,2989,902,2452
98246,img/98246.png,0,"trump supporters because why learn the facts, when you can mindlessly preach hate?",train,5767,3763,3646
38217,img/38217.png,0,this bacon is so raw it's about to start singing hakuna matata,train,5768,6301,20
67021,img/67021.png,1,pork is unclean? ever smell one of these goat fuckers?,train,828,281,618
41756,img/41756.png,1,dora the explorer has got a little muslim friend.. doda the exploder,train,5769,7344,7200
61482,img/61482.png,1,it's not a hijab it's a diaper for people with shit for brains,train,1004,328,530
97051,img/97051.png,1,when you successfully shot all the muslims in the mosquee but isis doesn't claim the assault,train,5770,1415,652
20913,img/20913.png,0,guess she didn't learn her lesson the first time,train,5771,7326,7180
86072,img/86072.png,1,a phobia is a fear of something i do not fear fear gay people so why is it called homophobia? gay people fear me,train,5772,1400,1975
05642,img/05642.png,0,did you say dude blew his tranny???,train,2469,774,6586
51903,img/51903.png,1,when you bout to nut in your cousin and you hear the barn door open,train,170,61,1358
80317,img/80317.png,0,ice cube has been targeted by gay activist for using homophobic lyrics in the past,train,5773,6487,6311
74215,img/74215.png,1,handjobs sold seperately,train,1478,485,1110
68390,img/68390.png,1,we want sharia law!! then go the fuck home,train,5774,5394,5247
97821,img/97821.png,0,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult then i'm a racist,train,1716,562,4668
78924,img/78924.png,0,greetings fellow americans miss me?,train,5775,7419,969
91486,img/91486.png,1,"liberal logic 101 muslim kills a dozen ""infidels"" [cricket noise] christian mentions god in public shoving his religion down our throats",train,5776,5953,5785
04861,img/04861.png,0,"waiter, another order of crow for my anti-trump friends",train,5777,2157,2037
85329,img/85329.png,0,if you support this you're supporting the genocide of black men,train,3591,1043,1359
64138,img/64138.png,0,proper plating technique,train,5778,5046,1360
95872,img/95872.png,0,albanians taking a selfie with a porn star,train,5779,4895,4736
85410,img/85410.png,0,300 kg bomb vs 1000 kg bomb,train,5429,1367,2049
56948,img/56948.png,0,i pray to our lord and saviour to bless this melon,train,3213,954,3049
19032,img/19032.png,0,i got new shoes brother died from ebola,train,3736,1076,5215
58649,img/58649.png,1,i didn't choose the tranny life the tranny life choose me,train,420,142,529
27490,img/27490.png,0,"he's the man, baby !",train,5780,6406,1133
13289,img/13289.png,0,i came to fuck bitches and learn rocket science,train,5781,3334,3210
03875,img/03875.png,0,we're glad you're home the russians pooped in the hallway!,train,4027,1133,1330
01527,img/01527.png,0,oh no i can't run anymore,train,5782,1413,1361
72981,img/72981.png,0,car accident on michigan ave,train,5783,4487,1362
76821,img/76821.png,0,everyone should have exercise in their day to day schedule,train,5784,3369,198
57914,img/57914.png,0,"in 1990, the irs seized willie nelson's bank accts and real estate holdings for a 16 million dollar tax debt. currently, al sharpton owes in excess of 19 million dollars in taxes and he visits the white house regularly as a guest!!! explain white privelege again?",train,5785,7140,7010
43521,img/43521.png,0,you with the goat stop that!,train,1701,558,868
37569,img/37569.png,1,excuse me?!? it is ma'am! ma'am! i will take you outside and show you a sir!,train,5310,1347,738
62047,img/62047.png,0,"don't be embrassed mark lots of guys yell ""harder daddy"" during a rectal exam",train,5786,4053,3936
17248,img/17248.png,0,what we do in our bedroom is none of your business which is why we have parades that block traffic and force you to see examples of what we do in our bedroom,train,5787,6701,6534
15267,img/15267.png,1,why do muslims were towels on their heads so if they run out of toilet paper they have something to wipe their ass,train,2893,878,1363
38201,img/38201.png,0,your birthday's good... but it needs more cowbell,train,5788,2034,1914
32069,img/32069.png,0,me the night before vs me the next morning,train,5789,5533,5380
91432,img/91432.png,1,"ever wonder if asians make fun of caucasians? ""look at me, i have peripherar vision. i speak engrish""",train,5790,5213,5056
52870,img/52870.png,0,if donald trump is the answer how stupid is the question?,train,5791,5353,5200
